context,question,answer,context_id
"Điều 303 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự phải được thực hiện đúng nội dung, thời hạn, địa điểm và phương thức đã thỏa thuận hoặc pháp luật quy định.",Nghĩa vụ dân sự phải được thực hiện như thế nào theo Điều 303?,"Nghĩa vụ dân sự phải được thực hiện đúng nội dung, thời hạn, địa điểm và phương thức đã thỏa thuận hoặc pháp luật quy định.",doc_3444
"Điều 304 Bộ luật Dân sự 2015 quy định: Bên có nghĩa vụ phải chịu trách nhiệm về việc không thực hiện hoặc thực hiện không đúng nghĩa vụ dân sự, trừ trường hợp pháp luật có quy định khác.",Ai chịu trách nhiệm khi không thực hiện nghĩa vụ dân sự theo Điều 304?,"Bên có nghĩa vụ phải chịu trách nhiệm khi không thực hiện hoặc thực hiện không đúng nghĩa vụ, trừ khi pháp luật có quy định khác.",doc_3445
"Điều 305 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự không thể chuyển giao, trừ trường hợp các bên có thỏa thuận hoặc pháp luật có quy định khác.",Nghĩa vụ dân sự có thể chuyển giao khi nào theo Điều 305?,"Nghĩa vụ dân sự không thể chuyển giao, trừ khi các bên có thỏa thuận hoặc pháp luật có quy định khác.",doc_3446
"Điều 306 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự chấm dứt khi đã được thực hiện đầy đủ, các bên thỏa thuận chấm dứt, hoặc theo quy định của pháp luật.",Nghĩa vụ dân sự chấm dứt trong những trường hợp nào theo Điều 306?,"Nghĩa vụ dân sự chấm dứt khi được thực hiện đầy đủ, các bên thỏa thuận chấm dứt, hoặc theo quy định của pháp luật.",doc_3447
Điều 307 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự được thực hiện đồng thời là trường hợp các bên cùng phải thực hiện nghĩa vụ của mình tại cùng một thời điểm.,Nghĩa vụ dân sự được thực hiện đồng thời là gì theo Điều 307?,Nghĩa vụ dân sự được thực hiện đồng thời là khi các bên cùng thực hiện nghĩa vụ tại cùng một thời điểm.,doc_3448
Điều 308 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự được thực hiện từng phần khi các bên thỏa thuận hoặc pháp luật cho phép thực hiện nghĩa vụ thành nhiều phần.,Nghĩa vụ dân sự được thực hiện từng phần khi nào theo Điều 308?,Nghĩa vụ dân sự được thực hiện từng phần khi các bên thỏa thuận hoặc pháp luật cho phép.,doc_3449
Điều 309 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự liên đới là nghĩa vụ mà nhiều bên cùng phải thực hiện và bên có quyền có thể yêu cầu bất kỳ bên nào thực hiện toàn bộ nghĩa vụ.,Nghĩa vụ dân sự liên đới được định nghĩa như thế nào theo Điều 309?,Nghĩa vụ dân sự liên đới là nghĩa vụ mà nhiều bên cùng thực hiện và bên có quyền có thể yêu cầu bất kỳ bên nào thực hiện toàn bộ.,doc_3450
Điều 310 Bộ luật Dân sự 2015 quy định: Bên có quyền trong nghĩa vụ liên đới có thể yêu cầu bất kỳ bên nào trong số các bên có nghĩa vụ thực hiện toàn bộ nghĩa vụ.,Bên có quyền trong nghĩa vụ liên đới có quyền gì theo Điều 310?,Bên có quyền có thể yêu cầu bất kỳ bên nào trong số các bên có nghĩa vụ thực hiện toàn bộ nghĩa vụ.,doc_3451
Điều 311 Bộ luật Dân sự 2015 quy định: Bên đã thực hiện toàn bộ nghĩa vụ liên đới có quyền yêu cầu các bên có nghĩa vụ liên đới khác hoàn trả phần nghĩa vụ của họ.,Bên thực hiện nghĩa vụ liên đới có quyền gì theo Điều 311?,Bên thực hiện toàn bộ nghĩa vụ liên đới có quyền yêu cầu các bên có nghĩa vụ khác hoàn trả phần nghĩa vụ của họ.,doc_3452
"Điều 312 Bộ luật Dân sự 2015 quy định: Nghĩa vụ dân sự có thể được bảo đảm bằng các biện pháp như cầm cố, thế chấp, đặt cọc, ký cược, ký quỹ, bảo lãnh, hoặc tín chấp.",Nghĩa vụ dân sự có thể được bảo đảm bằng những biện pháp nào theo Điều 312?,"Nghĩa vụ dân sự có thể được bảo đảm bằng cầm cố, thế chấp, đặt cọc, ký cược, ký quỹ, bảo lãnh, hoặc tín chấp.",doc_3453
Điều 313 Bộ luật Dân sự 2015 quy định: Cầm cố tài sản là việc bên có nghĩa vụ giao tài sản thuộc sở hữu của mình cho bên có quyền để bảo đảm thực hiện nghĩa vụ.,Cầm cố tài sản được định nghĩa như thế nào theo Điều 313?,Cầm cố tài sản là việc bên có nghĩa vụ giao tài sản thuộc sở hữu của mình cho bên có quyền để bảo đảm thực hiện nghĩa vụ.,doc_3454
Điều 314 Bộ luật Dân sự 2015 quy định: Bên nhận cầm cố có quyền giữ tài sản cầm cố cho đến khi bên cầm cố thực hiện xong nghĩa vụ.,Bên nhận cầm cố có quyền gì theo Điều 314?,Bên nhận cầm cố có quyền giữ tài sản cầm cố cho đến khi bên cầm cố thực hiện xong nghĩa vụ.,doc_3455
Điều 315 Bộ luật Dân sự 2015 quy định: Thế chấp tài sản là việc bên có nghĩa vụ dùng tài sản thuộc sở hữu của mình để bảo đảm thực hiện nghĩa vụ mà không giao tài sản cho bên nhận thế chấp.,Thế chấp tài sản là gì theo Điều 315?,Thế chấp tài sản là việc bên có nghĩa vụ dùng tài sản thuộc sở hữu của mình để bảo đảm thực hiện nghĩa vụ mà không giao tài sản.,doc_3456
Điều 316 Bộ luật Dân sự 2015 quy định: Tài sản thế chấp vẫn do bên thế chấp giữ và sử dụng theo thỏa thuận hoặc pháp luật quy định.,Ai giữ và sử dụng tài sản thế chấp theo Điều 316?,Tài sản thế chấp do bên thế chấp giữ và sử dụng theo thỏa thuận hoặc pháp luật quy định.,doc_3457
Điều 317 Bộ luật Dân sự 2015 quy định: Đặt cọc là việc một bên giao cho bên kia một khoản tiền hoặc tài sản khác để bảo đảm thực hiện nghĩa vụ.,Đặt cọc được định nghĩa như thế nào theo Điều 317?,Đặt cọc là việc một bên giao cho bên kia một khoản tiền hoặc tài sản khác để bảo đảm thực hiện nghĩa vụ.,doc_3458
"Điều 318 Bộ luật Dân sự 2015 quy định: Ký cược là việc bên có nghĩa vụ giao một khoản tiền hoặc tài sản khác cho bên có quyền để bảo đảm thực hiện nghĩa vụ, tài sản ký cược được hoàn trả khi nghĩa vụ được thực hiện.",Ký cược là gì theo Điều 318?,"Ký cược là việc bên có nghĩa vụ giao một khoản tiền hoặc tài sản để bảo đảm thực hiện nghĩa vụ, được hoàn trả khi nghĩa vụ được thực hiện.",doc_3459
Điều 319 Bộ luật Dân sự 2015 quy định: Ký quỹ là việc bên có nghĩa vụ gửi một khoản tiền hoặc tài sản vào tài khoản phong tỏa tại ngân hàng để bảo đảm thực hiện nghĩa vụ.,Ký quỹ được định nghĩa như thế nào theo Điều 319?,Ký quỹ là việc bên có nghĩa vụ gửi một khoản tiền hoặc tài sản vào tài khoản phong tỏa tại ngân hàng để bảo đảm thực hiện nghĩa vụ.,doc_3460
Điều 320 Bộ luật Dân sự 2015 quy định: Bảo lãnh là việc bên thứ ba cam kết với bên có quyền sẽ thực hiện nghĩa vụ thay cho bên có nghĩa vụ nếu bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ.,Bảo lãnh được định nghĩa như thế nào theo Điều 320?,Bảo lãnh là việc bên thứ ba cam kết thực hiện nghĩa vụ thay cho bên có nghĩa vụ nếu bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng.,doc_3461
Điều 321 Bộ luật Dân sự 2015 quy định: Tín chấp là việc bên có nghĩa vụ cam kết thực hiện nghĩa vụ dựa trên uy tín của mình mà không cần tài sản bảo đảm.,Tín chấp là gì theo Điều 321?,Tín chấp là việc bên có nghĩa vụ cam kết thực hiện nghĩa vụ dựa trên uy tín của mình mà không cần tài sản bảo đảm.,doc_3462
Điều 322 Bộ luật Dân sự 2015 quy định: Các bên có thể thỏa thuận về việc sử dụng một hoặc nhiều biện pháp bảo đảm thực hiện nghĩa vụ.,Các bên có thể thỏa thuận gì về biện pháp bảo đảm theo Điều 322?,Các bên có thể thỏa thuận sử dụng một hoặc nhiều biện pháp bảo đảm thực hiện nghĩa vụ.,doc_3463
Điều 323 Bộ luật Dân sự 2015 quy định: Tài sản bảo đảm phải thuộc sở hữu của bên bảo đảm hoặc bên bảo đảm có quyền định đoạt theo quy định của pháp luật.,Tài sản bảo đảm phải đáp ứng điều kiện gì theo Điều 323?,Tài sản bảo đảm phải thuộc sở hữu của bên bảo đảm hoặc bên bảo đảm có quyền định đoạt theo quy định của pháp luật.,doc_3464
Điều 324 Bộ luật Dân sự 2015 quy định: Một tài sản có thể được dùng để bảo đảm thực hiện nhiều nghĩa vụ nếu giá trị của tài sản đó đủ để bảo đảm các nghĩa vụ.,Một tài sản có thể được dùng để bảo đảm bao nhiêu nghĩa vụ theo Điều 324?,Một tài sản có thể được dùng để bảo đảm nhiều nghĩa vụ nếu giá trị của tài sản đủ để bảo đảm.,doc_3465
"Điều 325 Bộ luật Dân sự 2015 quy định: Tài sản bảo đảm có thể được bán, chuyển nhượng hoặc thay thế nếu có sự đồng ý của bên nhận bảo đảm.",Tài sản bảo đảm có thể được xử lý như thế nào theo Điều 325?,"Tài sản bảo đảm có thể được bán, chuyển nhượng hoặc thay thế nếu có sự đồng ý của bên nhận bảo đảm.",doc_3466
Điều 326 Bộ luật Dân sự 2015 quy định: Bên nhận bảo đảm có quyền xử lý tài sản bảo đảm nếu bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ.,Bên nhận bảo đảm có quyền gì khi bên có nghĩa vụ không thực hiện nghĩa vụ theo Điều 326?,Bên nhận bảo đảm có quyền xử lý tài sản bảo đảm nếu bên có nghĩa vụ không thực hiện hoặc thực hiện không đúng nghĩa vụ.,doc_3467
Điều 327 Bộ luật Dân sự 2015 quy định: Việc xử lý tài sản bảo đảm phải được thực hiện theo phương thức đã thỏa thuận hoặc theo quy định của pháp luật.,Việc xử lý tài sản bảo đảm được thực hiện như thế nào theo Điều 327?,Việc xử lý tài sản bảo đảm được thực hiện theo phương thức đã thỏa thuận hoặc quy định của pháp luật.,doc_3468
Điều 328 Bộ luật Dân sự 2015 quy định: Số tiền thu được từ việc xử lý tài sản bảo đảm được ưu tiên thanh toán cho bên nhận bảo đảm sau khi trừ chi phí xử lý.,Số tiền từ xử lý tài sản bảo đảm được sử dụng như thế nào theo Điều 328?,Số tiền thu được từ xử lý tài sản bảo đảm được ưu tiên thanh toán cho bên nhận bảo đảm sau khi trừ chi phí xử lý.,doc_3469
"Điều 329 Bộ luật Dân sự 2015 quy định: Biện pháp bảo đảm chấm dứt khi nghĩa vụ được thực hiện đầy đủ, tài sản bảo đảm bị hủy hoại, hoặc theo thỏa thuận của các bên.",Biện pháp bảo đảm chấm dứt trong những trường hợp nào theo Điều 329?,"Biện pháp bảo đảm chấm dứt khi nghĩa vụ được thực hiện đầy đủ, tài sản bảo đảm bị hủy hoại, hoặc theo thỏa thuận của các bên.",doc_3470
"Điều 330 Bộ luật Dân sự 2015 quy định: Hợp đồng là sự thỏa thuận giữa các bên về việc xác lập, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.",Hợp đồng được định nghĩa như thế nào theo Điều 330?,"Hợp đồng là sự thỏa thuận giữa các bên về việc xác lập, thay đổi hoặc chấm dứt quyền, nghĩa vụ dân sự.",doc_3471
"Điều 331 Bộ luật Dân sự 2015 quy định: Hợp đồng có hiệu lực khi có đủ các điều kiện: chủ thể có năng lực pháp luật và năng lực hành vi dân sự; mục đích và nội dung không vi phạm điều cấm của luật, không trái đạo đức xã hội; các bên hoàn toàn tự nguyện; hình thức hợp đồng phù hợp với quy định của pháp luật.",Điều kiện để hợp đồng có hiệu lực là gì theo Điều 331?,"Hợp đồng có hiệu lực khi chủ thể có năng lực, mục đích và nội dung không vi phạm pháp luật, các bên tự nguyện, và hình thức hợp đồng phù hợp với pháp luật.",doc_3472
Điều 332 Bộ luật Dân sự 2015 quy định: Hợp đồng được giao kết bằng thông điệp dữ liệu được coi là hợp đồng bằng văn bản.,Hợp đồng giao kết bằng thông điệp dữ liệu được coi như thế nào theo Điều 332?,Hợp đồng giao kết bằng thông điệp dữ liệu được coi là hợp đồng bằng văn bản.,doc_3473
"Điều 333 Bộ luật Dân sự 2015 quy định: Hợp đồng dân sự có thể giao kết bằng lời nói, bằng văn bản hoặc bằng hành vi cụ thể, trừ trường hợp pháp luật quy định phải có hình thức nhất định.",Hợp đồng dân sự có thể được giao kết bằng những hình thức nào theo Điều 333?,"Hợp đồng dân sự có thể được giao kết bằng lời nói, văn bản hoặc hành vi cụ thể, trừ khi pháp luật yêu cầu hình thức nhất định.",doc_3474
Điều 334 Bộ luật Dân sự 2015 quy định: Đề nghị giao kết hợp đồng là việc một bên thể hiện ý chí giao kết hợp đồng với nội dung cụ thể và sẵn sàng chịu sự ràng buộc của hợp đồng đó.,Đề nghị giao kết hợp đồng là gì theo Điều 334?,Đề nghị giao kết hợp đồng là việc một bên thể hiện ý chí giao kết hợp đồng với nội dung cụ thể và sẵn sàng chịu sự ràng buộc.,doc_3475
Điều 335 Bộ luật Dân sự 2015 quy định: Chấp nhận đề nghị giao kết hợp đồng là việc bên được đề nghị đồng ý toàn bộ nội dung của đề nghị giao kết hợp đồng.,Chấp nhận đề nghị giao kết hợp đồng là gì theo Điều 335?,Chấp nhận đề nghị giao kết hợp đồng là việc bên được đề nghị đồng ý toàn bộ nội dung của đề nghị.,doc_3476
Điều 336 Bộ luật Dân sự 2015 quy định: Đề nghị giao kết hợp đồng có thể bị rút lại nếu việc rút lại đến được bên được đề nghị trước hoặc cùng thời điểm với đề nghị giao kết hợp đồng.,Đề nghị giao kết hợp đồng có thể bị rút lại khi nào theo Điều 336?,Đề nghị giao kết hợp đồng có thể bị rút lại nếu việc rút lại đến được bên được đề nghị trước hoặc cùng thời điểm với đề nghị.,doc_3477
Điều 337 Bộ luật Dân sự 2015 quy định: Hợp đồng được coi là giao kết khi bên được đề nghị chấp nhận toàn bộ nội dung đề nghị và thời điểm giao kết là thời điểm bên đề nghị nhận được chấp nhận.,Thời điểm hợp đồng được giao kết là khi nào theo Điều 337?,"Hợp đồng được giao kết khi bên được đề nghị chấp nhận toàn bộ nội dung đề nghị, thời điểm giao kết là khi bên đề nghị nhận được chấp nhận.",doc_3478
"Điều 338 Bộ luật Dân sự 2015 quy định: Hợp đồng có thể được sửa đổi, bổ sung theo thỏa thuận của các bên hoặc theo quy định của pháp luật.","Hợp đồng có thể được sửa đổi, bổ sung như thế nào theo Điều 338?","Hợp đồng có thể được sửa đổi, bổ sung theo thỏa thuận của các bên hoặc quy định của pháp luật.",doc_3479
"Điều 339 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu khi không đáp ứng một trong các điều kiện có hiệu lực theo quy định tại Điều 331, hoặc vi phạm điều cấm của luật, trái đạo đức xã hội.",Hợp đồng vô hiệu khi nào theo Điều 339?,"Hợp đồng vô hiệu khi không đáp ứng điều kiện có hiệu lực, vi phạm điều cấm của luật hoặc trái đạo đức xã hội.",doc_3480
"Điều 340 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu do vi phạm điều cấm của luật hoặc trái đạo đức xã hội không làm phát sinh quyền, nghĩa vụ dân sự, trừ trường hợp pháp luật có quy định khác.",Hậu quả của hợp đồng vô hiệu do vi phạm điều cấm của luật là gì theo Điều 340?,"Hợp đồng vô hiệu do vi phạm điều cấm của luật hoặc trái đạo đức xã hội không làm phát sinh quyền, nghĩa vụ dân sự, trừ khi pháp luật có quy định khác.",doc_3481
"Điều 341 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu do nhầm lẫn là hợp đồng được giao kết dựa trên sự nhầm lẫn về nội dung, dẫn đến ít nhất một bên không đạt được mục đích giao kết hợp đồng.",Hợp đồng vô hiệu do nhầm lẫn là gì theo Điều 341?,"Hợp đồng vô hiệu do nhầm lẫn là hợp đồng được giao kết dựa trên sự nhầm lẫn về nội dung, khiến ít nhất một bên không đạt được mục đích.",doc_3482
"Điều 342 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu do bị lừa dối, đe dọa, cưỡng ép là hợp đồng được giao kết không tự nguyện do hành vi lừa dối, đe dọa hoặc cưỡng ép của một bên.","Hợp đồng vô hiệu do bị lừa dối, đe dọa, cưỡng ép là gì theo Điều 342?","Hợp đồng vô hiệu do bị lừa dối, đe dọa, cưỡng ép là hợp đồng được giao kết không tự nguyện do hành vi lừa dối, đe dọa hoặc cưỡng ép.",doc_3483
"Điều 343 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu do người không có năng lực hành vi dân sự giao kết, trừ trường hợp pháp luật có quy định khác.",Hợp đồng vô hiệu khi nào theo Điều 343?,"Hợp đồng vô hiệu khi do người không có năng lực hành vi dân sự giao kết, trừ khi pháp luật có quy định khác.",doc_3484
"Điều 344 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu do vi phạm hình thức là hợp đồng không tuân thủ hình thức mà pháp luật yêu cầu, trừ trường hợp pháp luật có quy định khác.",Hợp đồng vô hiệu do vi phạm hình thức là gì theo Điều 344?,"Hợp đồng vô hiệu do vi phạm hình thức là hợp đồng không tuân thủ hình thức mà pháp luật yêu cầu, trừ khi pháp luật có quy định khác.",doc_3485
"Điều 345 Bộ luật Dân sự 2015 quy định: Hậu quả pháp lý của hợp đồng vô hiệu là các bên phải hoàn trả cho nhau những gì đã nhận, nếu không hoàn trả được bằng hiện vật thì hoàn trả bằng giá trị, trừ trường hợp pháp luật có quy định khác.",Hậu quả pháp lý của hợp đồng vô hiệu là gì theo Điều 345?,"Các bên phải hoàn trả cho nhau những gì đã nhận, nếu không hoàn trả được bằng hiện vật thì hoàn trả bằng giá trị, trừ khi pháp luật có quy định khác.",doc_3486
"Điều 346 Bộ luật Dân sự 2015 quy định: Thời hiệu yêu cầu Tòa án tuyên bố hợp đồng vô hiệu là 2 năm kể từ ngày hợp đồng được giao kết, trừ trường hợp pháp luật có quy định khác.",Thời hiệu yêu cầu tuyên bố hợp đồng vô hiệu là bao lâu theo Điều 346?,"Thời hiệu yêu cầu Tòa án tuyên bố hợp đồng vô hiệu là 2 năm kể từ ngày hợp đồng được giao kết, trừ khi pháp luật có quy định khác.",doc_3487
Điều 347 Bộ luật Dân sự 2015 quy định: Hợp đồng vô hiệu từng phần là hợp đồng có một phần nội dung vô hiệu nhưng không ảnh hưởng đến hiệu lực của phần còn lại.,Hợp đồng vô hiệu từng phần là gì theo Điều 347?,Hợp đồng vô hiệu từng phần là hợp đồng có một phần nội dung vô hiệu nhưng không ảnh hưởng đến hiệu lực của phần còn lại.,doc_3488
"Điều 348 Bộ luật Dân sự 2015 quy định: Hợp đồng được giải thích theo ý chí thực sự của các bên tại thời điểm giao kết, nếu không rõ thì giải thích theo tập quán hoặc ý nghĩa phù hợp với mục đích của hợp đồng.",Hợp đồng được giải thích như thế nào theo Điều 348?,"Hợp đồng được giải thích theo ý chí thực sự của các bên tại thời điểm giao kết, nếu không rõ thì theo tập quán hoặc ý nghĩa phù hợp với mục đích.",doc_3489
"Điều 349 Bộ luật Dân sự 2015 quy định: Các bên trong hợp đồng có quyền và nghĩa vụ ngang nhau, trừ trường hợp pháp luật có quy định khác.",Quyền và nghĩa vụ của các bên trong hợp đồng được quy định như thế nào theo Điều 349?,"Các bên trong hợp đồng có quyền và nghĩa vụ ngang nhau, trừ khi pháp luật có quy định khác.",doc_3490
Điều 350 Bộ luật Dân sự 2015 quy định: Hợp đồng song vụ là hợp đồng mà mỗi bên đều có nghĩa vụ đối với bên kia.,Hợp đồng song vụ là gì theo Điều 350?,Hợp đồng song vụ là hợp đồng mà mỗi bên đều có nghĩa vụ đối với bên kia.,doc_3491
"Điều 351 Bộ luật Dân sự 2015 quy định: Hợp đồng ủy quyền là sự thỏa thuận giữa các bên, theo đó bên được ủy quyền có quyền thực hiện công việc nhân danh bên ủy quyền.",Hợp đồng ủy quyền là gì theo Bộ luật Dân sự 2015?,"Sự thỏa thuận giữa các bên, theo đó bên được ủy quyền có quyền thực hiện công việc nhân danh bên ủy quyền.",doc_3492
"Điều 352 Bộ luật Dân sự 2015 quy định: Hợp đồng ủy quyền có thể được giao kết bằng văn bản, lời nói hoặc hành vi cụ thể, trừ trường hợp pháp luật yêu cầu hình thức nhất định.",Hợp đồng ủy quyền có thể được giao kết bằng cách nào theo Bộ luật Dân sự 2015?,"Bằng văn bản, lời nói hoặc hành vi cụ thể, trừ trường hợp pháp luật yêu cầu hình thức nhất định.",doc_3493
Điều 353 Bộ luật Dân sự 2015 quy định: Thời hạn ủy quyền do các bên thỏa thuận hoặc do pháp luật quy định; nếu không có thỏa thuận và pháp luật không quy định thì hợp đồng ủy quyền có hiệu lực 1 năm kể từ ngày xác lập.,Thời hạn ủy quyền được xác định như thế nào theo Bộ luật Dân sự 2015?,Do các bên thỏa thuận hoặc do pháp luật quy định; nếu không có thỏa thuận và pháp luật không quy định thì có hiệu lực 1 năm kể từ ngày xác lập.,doc_3494
Điều 354 Bộ luật Dân sự 2015 quy định: Bên ủy quyền có quyền đơn phương chấm dứt hợp đồng ủy quyền bất cứ lúc nào nhưng phải bồi thường thiệt hại nếu bên được ủy quyền không vi phạm.,Bên ủy quyền có quyền gì liên quan đến chấm dứt hợp đồng ủy quyền theo Bộ luật Dân sự 2015?,Đơn phương chấm dứt hợp đồng bất cứ lúc nào nhưng phải bồi thường thiệt hại nếu bên được ủy quyền không vi phạm.,doc_3495
"Điều 355 Bộ luật Dân sự 2015 quy định: Bên được ủy quyền có quyền đơn phương chấm dứt hợp đồng ủy quyền nếu hợp đồng không có thù lao, nhưng phải thông báo trước cho bên ủy quyền.",Bên được ủy quyền có thể chấm dứt hợp đồng ủy quyền trong trường hợp nào theo Bộ luật Dân sự 2015?,"Khi hợp đồng không có thù lao, nhưng phải thông báo trước cho bên ủy quyền.",doc_3496
"Điều 356 Bộ luật Dân sự 2015 quy định: Nghĩa vụ của bên được ủy quyền bao gồm thực hiện công việc theo ủy quyền, báo cáo kết quả và giao lại tài sản, giấy tờ liên quan sau khi chấm dứt ủy quyền.",Nghĩa vụ của bên được ủy quyền theo Bộ luật Dân sự 2015 là gì?,"Thực hiện công việc theo ủy quyền, báo cáo kết quả và giao lại tài sản, giấy tờ liên quan sau khi chấm dứt ủy quyền.",doc_3497
"Điều 357 Bộ luật Dân sự 2015 quy định: Bên được ủy quyền có quyền yêu cầu bên ủy quyền cung cấp thông tin, tài liệu và phương tiện cần thiết để thực hiện công việc ủy quyền.",Bên được ủy quyền có quyền gì theo Bộ luật Dân sự 2015?,"Yêu cầu bên ủy quyền cung cấp thông tin, tài liệu và phương tiện cần thiết để thực hiện công việc.",doc_3498
Điều 358 Bộ luật Dân sự 2015 quy định: Bên ủy quyền phải trả thù lao cho bên được ủy quyền theo thỏa thuận hoặc theo quy định của pháp luật.,Bên ủy quyền có nghĩa vụ gì liên quan đến thù lao theo Bộ luật Dân sự 2015?,Trả thù lao cho bên được ủy quyền theo thỏa thuận hoặc quy định của pháp luật.,doc_3499
"Điều 359 Bộ luật Dân sự 2015 quy định: Hợp đồng ủy quyền chấm dứt khi hết thời hạn, công việc hoàn thành, các bên thỏa thuận chấm dứt, hoặc một bên chết, mất tích, phá sản.",Hợp đồng ủy quyền chấm dứt khi nào theo Bộ luật Dân sự 2015?,"Khi hết thời hạn, công việc hoàn thành, các bên thỏa thuận chấm dứt, hoặc một bên chết, mất tích, phá sản.",doc_3500
"Điều 360 Bộ luật Dân sự 2015 quy định: Khi hợp đồng ủy quyền chấm dứt, bên được ủy quyền phải hoàn trả tài sản, giấy tờ và báo cáo kết quả cho bên ủy quyền.","Khi hợp đồng ủy quyền chấm dứt, bên được ủy quyền phải làm gì theo Bộ luật Dân sự 2015?","Hoàn trả tài sản, giấy tờ và báo cáo kết quả cho bên ủy quyền.",doc_3501
"Điều 361 Bộ luật Dân sự 2015 quy định: Bồi thường thiệt hại ngoài hợp đồng là việc bồi thường thiệt hại do hành vi trái pháp luật gây ra, không dựa trên hợp đồng.",Bồi thường thiệt hại ngoài hợp đồng là gì theo Bộ luật Dân sự 2015?,"Việc bồi thường thiệt hại do hành vi trái pháp luật gây ra, không dựa trên hợp đồng.",doc_3502
"Điều 362 Bộ luật Dân sự 2015 quy định: Người gây thiệt hại phải bồi thường toàn bộ thiệt hại, bao gồm thiệt hại về tài sản, sức khỏe, danh dự, nhân phẩm.",Ai phải bồi thường thiệt hại ngoài hợp đồng theo Bộ luật Dân sự 2015?,Người gây thiệt hại.,doc_3503
"Điều 363 Bộ luật Dân sự 2015 quy định: Thiệt hại phải được bồi thường kịp thời, đầy đủ, trừ trường hợp các bên có thỏa thuận khác hoặc pháp luật có quy định khác.",Thiệt hại ngoài hợp đồng phải được bồi thường như thế nào theo Bộ luật Dân sự 2015?,"Kịp thời, đầy đủ, trừ trường hợp có thỏa thuận khác hoặc pháp luật quy định khác.",doc_3504
"Điều 364 Bộ luật Dân sự 2015 quy định: Thiệt hại về tài sản bao gồm tài sản bị mất, hư hỏng, chi phí hợp lý để ngăn chặn, khắc phục thiệt hại và thu nhập bị mất.",Thiệt hại về tài sản bao gồm những gì theo Bộ luật Dân sự 2015?,"Tài sản bị mất, hư hỏng, chi phí hợp lý để ngăn chặn, khắc phục thiệt hại và thu nhập bị mất.",doc_3505
"Điều 365 Bộ luật Dân sự 2015 quy định: Thiệt hại về sức khỏe bao gồm chi phí điều trị, phục hồi, thu nhập bị mất và chi phí chăm sóc người bị thiệt hại.",Thiệt hại về sức khỏe bao gồm những chi phí nào theo Bộ luật Dân sự 2015?,"Chi phí điều trị, phục hồi, thu nhập bị mất và chi phí chăm sóc người bị thiệt hại.",doc_3506
"Điều 366 Bộ luật Dân sự 2015 quy định: Thiệt hại về danh dự, nhân phẩm, uy tín được bồi thường bằng tiền và các biện pháp khắc phục khác như xin lỗi công khai.","Thiệt hại về danh dự, nhân phẩm được bồi thường như thế nào theo Bộ luật Dân sự 2015?",Bằng tiền và các biện pháp khắc phục như xin lỗi công khai.,doc_3507
Điều 367 Bộ luật Dân sự 2015 quy định: Mức bồi thường thiệt hại về tinh thần do các bên thỏa thuận; nếu không thỏa thuận được thì mức tối đa không quá 10 lần mức lương cơ sở.,Mức bồi thường thiệt hại về tinh thần được xác định như thế nào theo Bộ luật Dân sự 2015?,Do các bên thỏa thuận; nếu không thỏa thuận được thì tối đa không quá 10 lần mức lương cơ sở.,doc_3508
Điều 368 Bộ luật Dân sự 2015 quy định: Người gây thiệt hại không phải bồi thường nếu thiệt hại xảy ra do sự kiện bất khả kháng hoặc hoàn toàn do lỗi của bên bị thiệt hại.,Trong trường hợp nào người gây thiệt hại không phải bồi thường theo Bộ luật Dân sự 2015?,Khi thiệt hại xảy ra do sự kiện bất khả kháng hoặc hoàn toàn do lỗi của bên bị thiệt hại.,doc_3509
"Điều 369 Bộ luật Dân sự 2015 quy định: Người từ đủ 15 tuổi đến dưới 18 tuổi gây thiệt hại thì phải tự bồi thường, nếu không đủ tài sản thì cha, mẹ hoặc người giám hộ bồi thường thay.",Ai phải bồi thường thiệt hại do người từ đủ 15 tuổi đến dưới 18 tuổi gây ra theo Bộ luật Dân sự 2015?,"Người gây thiệt hại; nếu không đủ tài sản thì cha, mẹ hoặc người giám hộ bồi thường thay.",doc_3510
"Điều 370 Bộ luật Dân sự 2015 quy định: Người dưới 15 tuổi hoặc người mất năng lực hành vi dân sự gây thiệt hại thì cha, mẹ hoặc người giám hộ phải bồi thường toàn bộ thiệt hại.",Ai phải bồi thường thiệt hại do người dưới 15 tuổi gây ra theo Bộ luật Dân sự 2015?,"Cha, mẹ hoặc người giám hộ.",doc_3511
